,Time / Date,Active Time/Date,Area,Description,Device
7545,2023-09-02 오전 6:41,2023-09-02 오전 6:41,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7546,2023-09-02 오전 6:41,2023-09-02 오전 6:41,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7554,2023-09-02 오전 6:39,2023-09-02 오전 6:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7555,2023-09-02 오전 6:39,2023-09-02 오전 6:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7556,2023-09-02 오전 6:39,2023-09-02 오전 6:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7557,2023-09-02 오전 6:39,2023-09-02 오전 6:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7560,2023-09-02 오전 6:39,2023-09-02 오전 6:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7561,2023-09-02 오전 6:39,2023-09-02 오전 6:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7562,2023-09-02 오전 6:39,2023-09-02 오전 6:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7563,2023-09-02 오전 6:39,2023-09-02 오전 6:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7566,2023-09-02 오전 6:38,2023-09-02 오전 6:38,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7567,2023-09-02 오전 6:38,2023-09-02 오전 6:38,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7568,2023-09-02 오전 6:37,2023-09-02 오전 6:37,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7569,2023-09-02 오전 6:37,2023-09-02 오전 6:37,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7572,2023-09-02 오전 6:37,2023-09-02 오전 6:37,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7573,2023-09-02 오전 6:37,2023-09-02 오전 6:37,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7574,2023-09-02 오전 6:36,2023-09-02 오전 6:36,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7575,2023-09-02 오전 6:36,2023-09-02 오전 6:36,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7588,2023-09-02 오전 6:36,2023-09-02 오전 6:35,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7589,2023-09-02 오전 6:36,2023-09-02 오전 6:35,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7597,2023-09-02 오전 6:34,2023-09-02 오전 6:34,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7598,2023-09-02 오전 6:34,2023-09-02 오전 6:34,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7601,2023-09-02 오전 6:34,2023-09-02 오전 6:34,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7602,2023-09-02 오전 6:34,2023-09-02 오전 6:34,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7605,2023-09-02 오전 6:33,2023-09-02 오전 6:33,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7606,2023-09-02 오전 6:33,2023-09-02 오전 6:33,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7607,2023-09-02 오전 6:33,2023-09-02 오전 6:33,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7608,2023-09-02 오전 6:33,2023-09-02 오전 6:33,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7612,2023-09-02 오전 6:31,2023-09-02 오전 6:31,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7613,2023-09-02 오전 6:31,2023-09-02 오전 6:31,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7628,2023-09-02 오전 6:29,2023-09-02 오전 6:29,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7629,2023-09-02 오전 6:29,2023-09-02 오전 6:29,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7632,2023-09-02 오전 6:29,2023-09-02 오전 6:29,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7633,2023-09-02 오전 6:29,2023-09-02 오전 6:29,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7638,2023-09-02 오전 6:28,2023-09-02 오전 6:28,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7639,2023-09-02 오전 6:28,2023-09-02 오전 6:28,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7648,2023-09-02 오전 6:25,2023-09-02 오전 6:25,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7649,2023-09-02 오전 6:25,2023-09-02 오전 6:25,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7658,2023-09-02 오전 6:25,2023-09-02 오전 6:25,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7663,2023-09-02 오전 6:24,2023-09-02 오전 6:24,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7664,2023-09-02 오전 6:24,2023-09-02 오전 6:24,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7665,2023-09-02 오전 6:24,2023-09-02 오전 6:23,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7666,2023-09-02 오전 6:24,2023-09-02 오전 6:23,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7671,2023-09-02 오전 6:22,2023-09-02 오전 6:22,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7672,2023-09-02 오전 6:22,2023-09-02 오전 6:22,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7682,2023-09-02 오전 6:21,2023-09-02 오전 6:21,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7683,2023-09-02 오전 6:21,2023-09-02 오전 6:21,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7684,2023-09-02 오전 6:21,2023-09-02 오전 6:21,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7690,2023-09-02 오전 6:20,2023-09-02 오전 6:20,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7691,2023-09-02 오전 6:20,2023-09-02 오전 6:20,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7692,2023-09-02 오전 6:19,2023-09-02 오전 6:19,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7693,2023-09-02 오전 6:19,2023-09-02 오전 6:19,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7694,2023-09-02 오전 6:19,2023-09-02 오전 6:19,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7695,2023-09-02 오전 6:19,2023-09-02 오전 6:19,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7696,2023-09-02 오전 6:18,2023-09-02 오전 6:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7697,2023-09-02 오전 6:18,2023-09-02 오전 6:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7698,2023-09-02 오전 6:18,2023-09-02 오전 6:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7699,2023-09-02 오전 6:18,2023-09-02 오전 6:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7700,2023-09-02 오전 6:18,2023-09-02 오전 6:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7701,2023-09-02 오전 6:18,2023-09-02 오전 6:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7707,2023-09-02 오전 6:17,2023-09-02 오전 6:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7708,2023-09-02 오전 6:17,2023-09-02 오전 6:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7713,2023-09-02 오전 6:16,2023-09-02 오전 6:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7714,2023-09-02 오전 6:16,2023-09-02 오전 6:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7722,2023-09-02 오전 6:13,2023-09-02 오전 6:13,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7723,2023-09-02 오전 6:13,2023-09-02 오전 6:13,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7735,2023-09-02 오전 6:12,2023-09-02 오전 6:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7736,2023-09-02 오전 6:12,2023-09-02 오전 6:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7737,2023-09-02 오전 6:12,2023-09-02 오전 6:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7738,2023-09-02 오전 6:12,2023-09-02 오전 6:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7740,2023-09-02 오전 6:11,2023-09-02 오전 6:11,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7741,2023-09-02 오전 6:11,2023-09-02 오전 6:11,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7746,2023-09-02 오전 6:10,2023-09-02 오전 6:10,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7747,2023-09-02 오전 6:10,2023-09-02 오전 6:10,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7755,2023-09-02 오전 6:10,2023-09-02 오전 6:10,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7756,2023-09-02 오전 6:10,2023-09-02 오전 6:10,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7760,2023-09-02 오전 6:09,2023-09-02 오전 6:09,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7761,2023-09-02 오전 6:09,2023-09-02 오전 6:09,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7764,2023-09-02 오전 6:08,2023-09-02 오전 6:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7765,2023-09-02 오전 6:08,2023-09-02 오전 6:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7766,2023-09-02 오전 6:08,2023-09-02 오전 6:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7767,2023-09-02 오전 6:08,2023-09-02 오전 6:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7772,2023-09-02 오전 6:08,2023-09-02 오전 6:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7773,2023-09-02 오전 6:08,2023-09-02 오전 6:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7784,2023-09-02 오전 6:06,2023-09-02 오전 6:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7785,2023-09-02 오전 6:06,2023-09-02 오전 6:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7787,2023-09-02 오전 6:05,2023-09-02 오전 6:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7788,2023-09-02 오전 6:05,2023-09-02 오전 6:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7793,2023-09-02 오전 6:05,2023-09-02 오전 6:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7794,2023-09-02 오전 6:05,2023-09-02 오전 6:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7812,2023-09-02 오전 6:03,2023-09-02 오전 6:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7813,2023-09-02 오전 6:03,2023-09-02 오전 6:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7816,2023-09-02 오전 6:03,2023-09-02 오전 6:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7817,2023-09-02 오전 6:03,2023-09-02 오전 6:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7818,2023-09-02 오전 6:03,2023-09-02 오전 6:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7819,2023-09-02 오전 6:03,2023-09-02 오전 6:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7820,2023-09-02 오전 6:03,2023-09-02 오전 6:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  ,                    
7825,2023-09-02 오전 6:02,2023-09-02 오전 6:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7826,2023-09-02 오전 6:02,2023-09-02 오전 6:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7829,2023-09-02 오전 6:00,2023-09-02 오전 6:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7830,2023-09-02 오전 6:00,2023-09-02 오전 6:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7833,2023-09-02 오전 6:00,2023-09-02 오전 5:59,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7834,2023-09-02 오전 6:00,2023-09-02 오전 5:59,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7855,2023-09-02 오전 5:57,2023-09-02 오전 5:57,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7857,2023-09-02 오전 5:56,2023-09-02 오전 5:56,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7858,2023-09-02 오전 5:56,2023-09-02 오전 5:56,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7876,2023-09-02 오전 5:53,2023-09-02 오전 5:53,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7896,2023-09-02 오전 5:51,2023-09-02 오전 5:51,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7897,2023-09-02 오전 5:51,2023-09-02 오전 5:51,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7898,2023-09-02 오전 5:50,2023-09-02 오전 5:50,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7899,2023-09-02 오전 5:50,2023-09-02 오전 5:50,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7955,2023-09-02 오전 5:48,2023-09-02 오전 5:48,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7956,2023-09-02 오전 5:48,2023-09-02 오전 5:48,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7959,2023-09-02 오전 5:48,2023-09-02 오전 5:48,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7962,2023-09-02 오전 5:48,2023-09-02 오전 5:48,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7963,2023-09-02 오전 5:48,2023-09-02 오전 5:48,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7982,2023-09-02 오전 5:47,2023-09-02 오전 5:47,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7983,2023-09-02 오전 5:47,2023-09-02 오전 5:47,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7989,2023-09-02 오전 5:46,2023-09-02 오전 5:46,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
7990,2023-09-02 오전 5:46,2023-09-02 오전 5:46,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8005,2023-09-02 오전 5:45,2023-09-02 오전 5:45,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8006,2023-09-02 오전 5:45,2023-09-02 오전 5:45,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8009,2023-09-02 오전 5:45,2023-09-02 오전 5:45,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  ,                    
8026,2023-09-02 오전 5:43,2023-09-02 오전 5:43,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8046,2023-09-02 오전 5:42,2023-09-02 오전 5:42,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8047,2023-09-02 오전 5:42,2023-09-02 오전 5:42,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8049,2023-09-02 오전 5:41,2023-09-02 오전 5:41,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8050,2023-09-02 오전 5:41,2023-09-02 오전 5:41,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8060,2023-09-02 오전 5:40,2023-09-02 오전 5:40,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8061,2023-09-02 오전 5:40,2023-09-02 오전 5:40,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8063,2023-09-02 오전 5:40,2023-09-02 오전 5:40,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8071,2023-09-02 오전 5:39,2023-09-02 오전 5:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8072,2023-09-02 오전 5:39,2023-09-02 오전 5:39,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8073,2023-09-02 오전 5:38,2023-09-02 오전 5:38,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8074,2023-09-02 오전 5:38,2023-09-02 오전 5:38,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8078,2023-09-02 오전 5:37,2023-09-02 오전 5:37,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8079,2023-09-02 오전 5:37,2023-09-02 오전 5:37,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8086,2023-09-02 오전 5:35,2023-09-02 오전 5:35,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8087,2023-09-02 오전 5:35,2023-09-02 오전 5:35,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8094,2023-09-02 오전 5:31,2023-09-02 오전 5:31,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8095,2023-09-02 오전 5:31,2023-09-02 오전 5:31,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8096,2023-09-02 오전 5:31,2023-09-02 오전 5:31,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8097,2023-09-02 오전 5:31,2023-09-02 오전 5:31,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8101,2023-09-02 오전 5:29,2023-09-02 오전 5:29,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8102,2023-09-02 오전 5:29,2023-09-02 오전 5:29,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8109,2023-09-02 오전 5:29,2023-09-02 오전 5:29,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8110,2023-09-02 오전 5:29,2023-09-02 오전 5:29,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8114,2023-09-02 오전 5:28,2023-09-02 오전 5:28,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8115,2023-09-02 오전 5:28,2023-09-02 오전 5:28,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8125,2023-09-02 오전 5:27,2023-09-02 오전 5:27,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8126,2023-09-02 오전 5:27,2023-09-02 오전 5:27,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8127,2023-09-02 오전 5:27,2023-09-02 오전 5:26,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8128,2023-09-02 오전 5:27,2023-09-02 오전 5:26,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8132,2023-09-02 오전 5:26,2023-09-02 오전 5:26,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8133,2023-09-02 오전 5:26,2023-09-02 오전 5:26,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8152,2023-09-02 오전 5:25,2023-09-02 오전 5:25,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8153,2023-09-02 오전 5:25,2023-09-02 오전 5:25,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8156,2023-09-02 오전 5:24,2023-09-02 오전 5:24,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8157,2023-09-02 오전 5:24,2023-09-02 오전 5:24,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8177,2023-09-02 오전 5:21,2023-09-02 오전 5:21,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8192,2023-09-02 오전 5:20,2023-09-02 오전 5:20,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8193,2023-09-02 오전 5:20,2023-09-02 오전 5:20,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8194,2023-09-02 오전 5:20,2023-09-02 오전 5:20,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8195,2023-09-02 오전 5:20,2023-09-02 오전 5:20,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8197,2023-09-02 오전 5:18,2023-09-02 오전 5:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8198,2023-09-02 오전 5:18,2023-09-02 오전 5:18,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8199,2023-09-02 오전 5:17,2023-09-02 오전 5:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8200,2023-09-02 오전 5:17,2023-09-02 오전 5:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8205,2023-09-02 오전 5:17,2023-09-02 오전 5:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8206,2023-09-02 오전 5:17,2023-09-02 오전 5:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
